% Title: Dictionary database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION dictionary2 
@ATTRIBUTE usefulnessPercent NUMERIC

@ATTRIBUTE cluesterClass {A,B,C,D,E}

@DATA 
5.5555553,A
21.538462,B
15.789474,B
14.019449,B
15.384615,B
12.5,A
25.0,C
50.0,E
0.0,D
41.025642,E
32.35294,C
22.5,C
-1.6949153,D
15.555555,B
-8.928572,D
4.4444447,A
9.523809,A
35.532993,C
2.3255813,A
27.118645,C
14.074074,B
17.777779,B
13.4920635,B
-9.090909,D
26.190475,C
-4.5454545,D
30.76923,C
9.150327,A
15.684008,B
14.28352,B
5.681818,A
9.090909,A
15.979589,B
31.11111,C
15.0,B
25.0,C
59.090908,E
0.0,D
1.9230769,A
20.0489,B
0.0,D
15.720023,B
16.266945,B
15.652174,B
4.132231,A
23.076923,C
20.518208,B
2.1276596,A
11.428572,A
36.206898,C
15.789474,B
25.0,C
15.242495,B
55.555557,E
25.0,C
-2.2222223,D
16.721478,B
25.714285,C
-6.521739,D
45.081966,E
-10.256411,D
6.25,A
18.965517,B
-4.0,D
23.74582,C
20.401339,B
-7.142857,D
-8.695652,D
12.676056,A
20.190996,B
38.636364,E
15.044248,B
15.277778,B
-6.3492064,D
15.457414,B
18.213058,B
18.936876,B
20.27972,B
16.037735,B
30.30303,C
47.61905,E
13.854704,B
15.070116,B
12.810001,B
9.67742,A
28.0,C
21.276596,B
19.444445,B
10.163935,A
12.175503,A
10.255447,A
16.253717,B
12.784091,B
14.084507,B
1.6393442,A
19.559902,B
27.083334,C
16.666666,B
-3.2258065,D
13.530707,B
16.896551,B
-6.9444447,D
17.629179,B
54.929577,E
13.586957,B
22.292994,C
12.814071,B
20.363636,B
24.8,C
10.881652,A
3.125,A
21.364985,B
14.893617,B
14.285714,B
5.5118113,A
40.425533,E
8.0,A
4.83871,A
4.7222223,A
15.706806,B
11.111111,A
0.0,D
1.1235955,D
-3.2258065,D
-8.510638,D
27.014217,C
10.687023,A
28.318584,C
16.129032,B
31.11111,C
24.074074,C
15.625,B
17.647058,B
-5.2173915,D
23.469387,C
-8.333333,D
3.6363637,A
19.047619,B
15.384615,B
10.204082,A
28.205128,C
22.088354,B
8.503402,A
11.111111,A
4.249668,A
24.390244,C
14.168111,B
2.8915663,A
19.35484,B
14.450867,B
28.706625,C
10.416667,A
20.5298,B
30.3207,C
13.984169,B
25.581396,C
13.905326,B
18.84058,B
16.666666,B
16.321243,B
19.195047,B
16.480793,B
9.202454,A
-11.111111,D
-6.451613,D
5.882353,A
9.302325,A
28.571428,C
15.71174,B
24.242424,C
0.0,D
14.117647,B
16.011961,B
19.877048,B
23.798077,C
27.272728,C
-12.222222,D
12.0326605,A
12.698413,B
-13.888889,D
14.814815,B
35.714287,C
25.301205,C
17.948717,B
21.11437,B
17.474161,B
18.181818,B
13.103448,B
7.142857,A
22.033897,B
13.08934,B
37.142857,E
19.508389,B
19.811321,B
16.27907,B
3.488372,A
15.352982,B
11.627907,A
-9.756098,D
4.878049,A
38.848923,E
-3.125,D
12.121212,A
12.014788,A
9.090909,A
11.594963,A
25.882353,C
17.567568,B
16.923077,B
18.644068,B
16.129032,B
12.698413,B
23.333334,C
13.953488,B
2.6717558,A
21.212122,B
-1.1904762,D
6.843718,A
36.11111,C
17.647058,B
3.5294118,A
18.181818,B
22.857143,C
-19.047619,D
33.333332,C
12.765958,B
15.151515,B
8.289242,A
7.142857,A
10.833333,A
19.827587,B
25.675676,C
22.648083,C
6.25,A
47.058823,E
25.980392,C
27.941177,C
14.832536,B
18.181818,B
13.396227,B
10.401892,A
21.621622,B
18.0602,B
9.375,A
36.585365,C
14.659686,B
-7.352941,D
20.0,B
15.480084,B
12.820513,B
11.586206,A
21.428572,B
15.789474,B
18.644068,B
22.465208,C
22.5,C
1.8181819,A
40.47619,E
21.621622,B
48.387096,E
18.84058,B
8.333333,A
21.505377,B
30.316742,C
22.10145,B
22.330097,C
8.7378645,A
22.807018,C
13.4920635,B
15.695067,B
15.463918,B
33.333332,C
5.0623627,A
21.449444,B
14.259928,B
11.382113,A
12.222222,A
11.594203,A
14.545455,B
18.600609,B
3.9007092,A
0.0,D
7.8431373,A
31.884058,C
15.929204,B
-8.163265,D
31.736526,C
14.545455,B
24.390244,C
31.868132,C
13.043478,B
16.911371,B
13.939394,B
10.769231,A
8.333333,A
7.142857,A
17.724459,B
19.00685,B
17.01031,B
19.23077,B
13.932584,B
34.375,C
30.841122,C
-3.2258065,D
29.62963,C
9.375,A
0.0,D
18.367348,B
25.0,C
14.0,B
-9.615385,D
10.845987,A
21.666666,B
21.182266,B
34.285713,C
10.824742,A
18.49711,B
32.58427,C
34.319527,C
8.474576,A
17.46988,B
16.086956,B
25.352112,C
36.585365,C
11.111111,A
15.374677,B
17.013086,B
6.060606,A
15.05585,B
22.702703,C
12.347561,A
11.842105,A
16.304348,B
3.9215686,A
50.0,E
19.512196,B
7.731959,A
16.017317,B
27.319588,C
12.195122,A
5.882353,A
21.428572,B
18.137255,B
23.61111,C
16.666666,B
23.595505,C
12.820513,B
14.630542,B
-4.0983605,D
32.0,C
13.043478,B
-5.882353,D
15.092904,B
23.769772,C
18.777292,B
13.65904,B
19.57672,B
8.682009,A
20.941969,B
18.421053,B
-1.369863,D
12.390573,A
25.0,C
24.468084,C
32.142857,C
25.0,C
12.962963,B
21.978022,B
26.760563,C
18.38565,B
5.5555553,A
14.901593,B
31.632652,C
14.893617,B
22.826086,C
17.777779,B
20.0,B
-1.9230769,D
25.423729,C
13.157895,B
31.578947,C
21.621622,B
13.013699,B
9.545455,A
0.0,D
-18.181818,D
18.979267,B
11.764706,A
26.17801,C
8.333333,A
29.411764,C
15.613383,B
8.0,A
0.0,D
12.457512,A
25.0,C
13.235294,B
16.17647,B
37.77778,E
22.727272,C
16.071428,B
21.621622,B
14.0221405,B
20.0,B
25.714285,C
0.0,D
11.678832,A
18.452381,B
18.61111,B
16.556292,B
13.75,B
-2.9411764,D
27.272728,C
0.0,D
-5.5555553,D
31.428572,C
5.084746,A
-2.586207,D
3.5714285,A
3.524229,A
-2.3255813,D
17.46931,B
5.4054055,A
16.458044,B
41.07143,E
7.3170733,A
15.505618,B
13.709678,B
16.666666,B
-0.28169015,D
-2.2727273,D
22.666666,C
22.330097,C
25.777779,C
12.096774,A
14.383562,B
15.882353,B
17.490494,B
-12.605042,D
24.528301,C
17.374517,B
28.205128,C
3.1746032,A
21.428572,B
8.932462,A
30.841122,C
2.173913,A
12.729134,B
13.868613,B
26.31579,C
2.173913,A
13.80597,B
18.367348,B
21.693121,B
16.923077,B
14.419217,B
16.610126,B
11.230469,A
17.475729,B
16.438356,B
10.688719,A
8.333333,A
-13.207547,D
13.068776,B
6.060606,A
16.39981,B
0.5263158,D
-15.217391,D
11.290322,A
11.621878,A
13.28935,B
14.754098,B
28.787878,C
2.3809524,A
26.839827,C
39.39394,E
3.6036036,A
32.5,C
17.148014,B
8.942913,A
22.727272,C
20.0,B
12.658228,A
16.31541,B
13.937488,B
41.666668,E
17.100372,B
20.63492,B
15.890601,B
17.045454,B
23.707664,C
16.430359,B
25.27881,C
15.625,B
23.809525,C
15.53398,B
12.5,A
15.704751,B
18.810513,B
22.972973,C
14.141414,B
16.666666,B
0.0,D
11.320755,A
20.574163,B
1.7857143,A
29.333334,C
25.0,C
18.897638,B
21.95122,B
-0.6369427,D
11.190904,A
15.341959,B
16.033754,B
1.9354838,A
15.909091,B
36.585365,C
2.970297,A
3.3898306,A
9.803922,A
16.317822,B
15.4198475,B
10.294118,A
22.727272,C
11.864407,A
16.100767,B
12.244898,A
30.232557,C
84.210526,E
9.8802395,A
13.907285,B
25.471699,C
7.51634,A
15.072464,B
10.526316,A
10.262258,A
11.425576,A
11.347518,A
0.0,D
14.420247,B
2.2222223,A
16.538462,B
30.76923,C
22.077923,B
9.160305,A
27.631578,C
1.8987342,A
10.0,A
-5.714286,D
10.56,A
14.219234,B
14.871795,B
20.63492,B
7.352941,A
20.816326,B
12.903226,B
18.574154,B
-2.3809524,D
2.5641026,A
16.129032,B
16.560509,B
20.860617,B
24.242424,C
12.096774,A
17.142857,B
15.277778,B
10.921502,A
9.090909,A
14.635905,B
-7.5,D
29.411764,C
22.40664,C
4.9528303,A
8.496732,A
19.35484,B
17.299316,B
6.8906846,A
25.641026,C
9.37349,A
35.416668,C
14.915255,B
20.0,B
39.89071,E
22.222221,C
5.882353,A
30.208334,C
21.04733,B
38.70968,E
9.375,A
3.9215686,A
25.0,C
9.214092,A
23.489933,C
10.638298,A
17.460318,B
25.316456,C
13.655761,B
12.068966,A
28.88889,C
13.578826,B
20.588236,B
8.730159,A
14.444445,B
41.573032,E
0.0,D
12.820513,B
-6.557377,D
16.919153,B
37.5,E
-5.970149,D
33.333332,C
12.698413,B
7.894737,A
10.909091,A
21.95122,B
5.4545455,A
20.5298,B
8.986319,A
14.359415,B
22.580645,C
23.255814,C
17.547724,B
17.834394,B
15.061101,B
11.69331,A
23.75,C
48.780487,E
24.444445,C
17.775604,B
7.6923075,A
25.555555,C
1.8348624,A
14.285714,B
14.556706,B
14.888542,B
0.0,D
20.422535,B
15.110812,B
13.7651825,B
19.827587,B
18.195719,B
16.528925,B
17.880795,B
25.6,C
10.526316,A
16.297321,B
20.242914,B
11.316398,A
13.178969,B
39.130436,E
2.7027028,A
17.142857,B
2.173913,A
2.9411764,A
13.3362875,B
15.348837,B
15.384615,B
19.35484,B
13.095238,B
52.272728,E
9.375,A
27.083334,C
8.609271,A
25.609756,C
9.375,A
9.859155,A
0.0,D
19.23077,B
17.768595,B
10.394265,A
27.906977,C
11.811024,A
22.077923,B
26.666666,C
9.357385,A
24.242424,C
-12.121212,D
15.881561,B
14.193548,B
19.810469,B
6.923077,A
23.75,C
19.427244,B
1.4492754,A
7.310705,A
0.0,D
21.321321,B
11.510792,A
14.980404,B
13.701193,B
26.895308,C
34.210526,C
12.0783,A
23.129251,C
76.59574,E
11.708844,A
8.571428,A
-12.195122,D
22.580645,C
22.38806,C
26.732674,C
14.067278,B
22.413794,C
16.514227,B
15.909091,B
18.556702,B
15.927978,B
15.714286,B
16.80517,B
23.529411,C
20.192308,B
7.6514025,A
12.301587,A
9.848485,A
11.084337,A
60.60606,E
15.565287,B
16.37931,B
16.235632,B
11.5,A
17.282127,B
11.940298,A
10.869565,A
16.393442,B
0.61728394,D
17.216322,B
21.875,B
18.522484,B
9.626437,A
10.16066,A
16.393787,B
13.157895,B
-5.263158,D
9.61039,A
21.83908,B
9.565217,A
22.857143,C
16.792929,B
3.125,A
-3.8461537,D
24.460432,C
13.793103,B
16.883118,B
14.189189,B
17.75148,B
21.538462,B
20.0,B
18.918919,B
25.0,C
34.666668,C
10.067114,A
17.87176,B
22.395834,C
22.131147,B
28.571428,C
20.037106,B
14.406779,B
1.369863,D
19.469027,B
15.959596,B
8.390022,A
21.64179,B
10.0,A
17.647058,B
20.0,B
24.128115,C
31.767956,C
8.527132,A
15.384615,B
15.068493,B
53.846153,E
4.347826,A
0.0,D
8.823529,A
20.0,B
3.3426185,A
22.857143,C
12.729358,B
13.939394,B
16.626507,B
17.482517,B
14.285714,B
16.346153,B
15.4731455,B
2.1276596,A
12.998362,B
20.731707,B
15.217391,B
16.824644,B
18.181818,B
0.0,D
40.350876,E
8.783784,A
21.181036,B
16.666666,B
20.895523,B
1.3245033,D
10.791367,A
11.111111,A
-9.333333,D
6.4814816,A
6.5868263,A
29.824562,C
40.74074,E
8.22898,A
10.0,A
12.94964,B
20.228216,B
34.285713,C
20.512821,B
17.767654,B
-14.705882,D
15.32258,B
6.25,A
0.56497175,D
12.102318,A
6.8322983,A
3.4364262,A
14.730581,B
20.0,B
28.309572,C
23.488773,C
18.518518,B
29.341318,C
4.347826,A
11.616161,A
43.67816,E
18.181818,B
19.827587,B
38.333332,E
16.042345,B
11.666667,A
15.105973,B
18.75,B
19.444445,B
26.73077,C
13.901345,B
16.666666,B
12.5,A
24.137932,C
33.333332,C
25.581396,C
-1.8867924,D
3.3898306,A
13.043478,B
20.768137,B
-2.9850745,D
18.69469,B
16.307692,B
15.180405,B
24.590164,C
17.333334,B
14.877717,B
20.0,B
14.804064,B
13.225806,B
19.060474,B
8.864266,A
16.909805,B
21.499292,B
15.339233,B
3.883495,A
12.522046,A
11.702127,A
19.642857,B
19.148935,B
18.346252,B
20.689655,B
-2.9411764,D
5.714286,A
21.481482,B
11.660593,A
1.5625,A
31.707317,C
15.0,B
5.882353,A
0.0,D
27.027027,C
13.333333,B
-11.111111,D
2.3333333,A
18.85856,B
31.132076,C
7.6923075,A
32.258064,C
25.862068,C
17.5,B
-8.1081085,D
7.6923075,A
19.843342,B
29.787233,C
30.0,C
27.272728,C
22.258593,C
23.404255,C
12.635379,A
14.498141,B
28.368793,C
0.0,D
24.0,C
22.727272,C
5.5555553,A
32.35294,C
6.976744,A
8.163265,A
8.818529,A
15.482561,B
11.550632,A
47.916668,E
21.31579,B
12.5,A
11.585366,A
18.27957,B
13.333333,B
8.571428,A
14.285714,B
22.794117,C
14.893617,B
15.912498,B
29.72973,C
13.235294,B
10.909091,A
0.0,D
15.277778,B
30.434782,C
21.293375,B
14.660831,B
32.65306,C
-9.375,D
18.779343,B
24.489796,C
30.15873,C
18.870346,B
-15.748032,D
13.606912,B
18.817825,B
8.974359,A
26.530613,C
14.814815,B
26.31579,C
-19.35484,D
33.944954,C
11.867704,A
10.526316,A
68.888885,E
12.643678,A
22.916666,C
16.393442,B
8.127209,A
16.216217,B
19.35484,B
11.315789,A
0.0,D
3.2258065,A
12.804878,B
23.529411,C
6.942889,A
21.875,B
42.424244,E
12.608032,A
20.0,B
15.321791,B
9.333333,A
16.464191,B
30.555555,C
12.643678,A
14.285714,B
11.026616,A
7.594937,A
20.992367,B
13.880368,B
22.49135,C
21.100918,B
-6.382979,D
18.110237,B
11.216931,A
17.084942,B
6.25,A
17.295416,B
19.35484,B
13.043478,B
8.219178,A
18.248175,B
18.459627,B
22.718447,C
10.593221,A
21.212122,B
13.43949,B
16.062176,B
10.810811,A
13.310962,B
12.318841,A
15.389083,B
18.248175,B
17.350157,B
21.83908,B
33.840305,C
24.0,C
7.3236976,A
17.937702,B
12.45367,A
22.44898,C
25.0,C
12.0,A
52.542374,E
16.644962,B
5.4054055,A
7.482993,A
0.6849315,D
10.0096245,A
27.927927,C
17.837837,B
23.69338,C
10.526316,A
10.256411,A
25.852272,C
17.241379,B
7.237814,A
21.052631,B
19.170984,B
25.948103,C
3.9215686,A
5.4347825,A
10.810811,A
-3.6363637,D
6.547619,A
19.467554,B
11.725955,A
15.532544,B
-7.894737,D
2.3255813,A
12.541806,A
13.510816,B
-4.3956046,D
0.0,D
16.666666,B
15.4798765,B
26.0,C
15.398231,B
13.461538,B
20.967741,B
11.806303,A
20.689655,B
22.916666,C
16.666666,B
15.625,B
11.940298,A
3.030303,A
-3.030303,D
19.726027,B
13.636364,B
6.779661,A
0.0,D
9.090909,A
18.98734,B
17.68235,B
14.733542,B
21.276596,B
19.642857,B
22.44898,C
15.301619,B
32.35294,C
13.559322,B
18.359375,B
5.2325583,A
13.8466,B
4.2735043,A
22.222221,C
9.67742,A
11.320755,A
7.9365077,A
10.344828,A
11.111111,A
0.0,D
10.752688,A
14.62005,B
-6.4935064,D
16.981133,B
16.666666,B
45.16129,E
16.310976,B
0.0,D
19.148935,B
11.8918915,A
22.727272,C
20.183487,B
6.6666665,A
5.882353,A
16.666666,B
14.602424,B
8.731618,A
20.0,B
38.46154,E
18.513433,B
7.6923075,A
31.25,C
27.731092,C
-6.542056,D
9.455587,A
34.88372,C
33.333332,C
35.48387,C
17.71812,B
15.298508,B
16.541096,B
13.994169,B
2.631579,A
14.851485,B
15.076923,B
27.083334,C
11.377246,A
24.20538,C
17.180206,B
8.206687,A
20.376175,B
14.457831,B
13.333333,B
28.0,C
11.650485,A
4.775281,A
21.777779,B
-2.3255813,D
8.823529,A
5.1282053,A
2.173913,A
11.297071,A
25.0,C
7.6923075,A
25.0,C
32.75862,C
13.294798,B
10.810811,A
25.0,C
35.643566,C
11.66126,A
-5.6603775,D
29.047619,C
10.204082,A
3.8461537,A
0.0,D
9.469697,A
7.594937,A
18.26087,B
11.428572,A
16.18123,B
14.496212,B
30.0,C
5.5555553,A
0.0,D
5.8139534,A
17.777779,B
11.25,A
25.97015,C
22.950819,C
17.948717,B
16.883118,B
5.882353,A
6.637168,A
14.130435,B
94.44444,E
-9.090909,D
10.0,A
20.539906,B
-5.5555553,D
29.62963,C
24.590164,C
5.194805,A
21.875,B
24.705883,C
12.688894,A
9.302325,A
19.487179,B
12.280702,A
40.322582,E
27.927927,C
10.833333,A
15.084075,B
0.0,D
34.88844,C
15.778798,B
-7.6923075,D
12.030075,A
11.995484,A
13.970419,B
2.2222223,A
14.345991,B
15.584415,B
-21.212122,D
-6.25,D
1.3100437,D
25.945946,C
8.695652,A
4.195804,A
14.285714,B
16.666666,B
18.918919,B
17.979359,B
15.816768,B
15.217391,B
13.513514,B
8.571428,A
18.426966,B
22.222221,C
10.909091,A
13.073395,B
12.347053,A
25.423729,C
-5.6074767,D
11.224083,A
16.023167,B
21.24105,B
15.929204,B
12.624585,A
16.129032,B
22.580645,C
15.662651,B
34.42623,C
15.730337,B
27.478754,C
5.172414,A
16.666666,B
14.662085,B
9.82659,A
23.8965,C
17.647058,B
13.636364,B
30.30303,C
17.209303,B
35.714287,C
13.372093,B
-3.1746032,D
19.047619,B
19.97897,B
-8.77193,D
9.302325,A
21.634615,B
5.882353,A
-7.8431373,D
-2.7777777,D
35.609756,C
9.861933,A
33.333332,C
10.243902,A
14.925373,B
6.1538463,A
3.4582133,A
17.142857,B
1.4705882,A
23.642172,C
21.402214,B
-4.285714,D
13.095238,B
16.381418,B
8.571428,A
13.002364,B
14.096916,B
42.857143,E
15.596331,B
38.333332,E
13.157895,B
39.63964,E
19.686163,B
8.163265,A
-21.052631,D
-13.043478,D
15.134633,B
19.81982,B
15.384615,B
24.489796,C
10.666667,A
12.254902,A
16.666666,B
-23.255814,D
-13.793103,D
13.793103,B
47.36842,E
12.195122,A
10.457909,A
14.705882,B
21.25,B
18.309858,B
3.7735848,A
9.852217,A
13.253012,B
0.0,D
11.926605,A
53.703705,E
22.222221,C
-10.256411,D
18.043844,B
-24.390244,D
5.7971015,A
11.41261,A
14.009662,B
16.877638,B
17.73399,B
13.793103,B
19.487179,B
8.833777,A
19.512196,B
10.574713,A
29.015545,C
-1.9607843,D
21.212122,B
16.90141,B
-6.25,D
18.382353,B
14.615385,B
22.766571,C
34.83146,C
28.0,C
23.420074,C
10.064135,A
13.953488,B
5.625,A
24.074074,C
13.125,B
23.287672,C
8.139535,A
-1.0309278,D
16.981133,B
16.037735,B
7.8125,A
13.583815,B
13.409962,B
25.454546,C
9.433962,A
12.792512,B
26.05042,C
19.842829,B
20.55336,B
3.690037,A
8.0,A
15.151515,B
20.70552,B
14.388489,B
11.111111,A
7.586207,A
17.247288,B
11.22449,A
13.733906,B
2.688172,A
31.0,C
20.34384,B
16.499924,B
30.30303,C
9.411765,A
12.375533,A
18.80342,B
20.689655,B
-11.538462,D
14.235234,B
25.925926,C
32.65306,C
7.4074073,A
13.888889,B
50.0,E
11.444266,A
10.526316,A
23.529411,C
31.313131,C
13.297873,B
17.567568,B
4.0,A
-11.688312,D
0.0,D
13.157895,B
0.0,D
-11.627907,D
8.888889,A
20.0,B
9.589041,A
15.671641,B
11.940298,A
0.0,D
11.347518,A
-5.5555553,D
15.918367,B
25.592417,C
15.686275,B
30.263159,C
20.512821,B
12.26158,A
45.945946,E
20.415224,B
21.46974,B
9.090909,A
5.714286,A
18.333334,B
16.582914,B
-2.739726,D
12.121212,A
6.25,A
17.380192,B
32.55814,C
16.611296,B
16.927084,B
15.789474,B
10.233222,A
17.241379,B
20.408163,B
13.513514,B
14.0,B
11.627907,A
16.666666,B
12.529551,A
16.614975,B
18.421053,B
12.142858,A
34.313725,C
7.666772,A
19.35484,B
30.76923,C
17.333334,B
12.64988,A
13.251001,B
32.142857,C
16.09538,B
12.871287,B
11.290322,A
10.526316,A
14.814815,B
25.0,C
21.507761,B
9.859155,A
22.485207,C
17.142857,B
13.571428,B
11.827957,A
-3.2258065,D
22.346369,C
16.885061,B
22.727272,C
19.178082,B
16.33414,B
42.22222,E
-8.1081085,D
12.5,A
8.333333,A
4.0540543,A
10.338836,A
18.826406,B
26.923077,C
14.705882,B
9.411765,A
24.817518,C
16.981133,B
-5.882353,D
13.424658,B
15.849056,B
13.888889,B
14.857142,B
15.625,B
23.076923,C
17.591125,B
8.333333,A
15.789474,B
7.3746314,A
10.091743,A
-11.428572,D
7.6923075,A
6.3894525,A
16.550764,B
15.887851,B
2.5641026,A
8.536586,A
-10.869565,D
8.657244,A
-5.6603775,D
35.42857,C
48.648647,E
1.8518518,A
13.531799,B
6.0240965,A
-9.67742,D
-15.625,D
15.625,B
15.07431,B
4.7619047,A
14.68144,B
14.903846,B
9.302325,A
10.253317,A
14.099216,B
16.63837,B
21.940928,B
16.31579,B
10.144928,A
24.8,C
16.8,B
35.185184,C
12.146422,A
10.380623,A
22.302158,C
11.323529,A
22.857143,C
13.846154,B
26.415094,C
21.510298,B
24.242424,C
17.355371,B
11.940298,A
-12.727273,D
51.219513,E
8.661417,A
27.896996,C
30.0,C
3.0120482,A
18.768328,B
23.664122,C
18.648018,B
25.531916,C
0.0,D
50.0,E
7.612457,A
11.111111,A
16.071428,B
6.818182,A
0.0,D
17.241379,B
19.916725,B
20.408163,B
6.060606,A
11.229946,A
10.227273,A
3.4220533,A
30.213903,C
48.648647,E
34.375,C
24.390244,C
33.333332,C
24.468084,C
18.548388,B
40.0,E
14.285714,B
19.047619,B
2.9850745,A
7.70071,A
25.806452,C
43.18182,E
10.810811,A
20.658682,B
5.8252425,A
21.518988,B
19.713263,B
3.75,A
13.888889,B
38.636364,E
19.047619,B
17.507418,B
-11.764706,D
21.180555,B
7.3170733,A
46.341465,E
29.192547,C
8.77193,A
9.812551,A
17.460318,B
13.017752,B
10.526316,A
20.491804,B
17.948717,B
14.285714,B
9.818731,A
33.333332,C
17.111938,B
15.843858,B
10.638298,A
25.423729,C
21.022728,B
21.25,B
14.006635,B
19.010212,B
58.064518,E
-2.0408163,D
12.698413,B
12.903226,B
20.958084,B
5.357143,A
34.210526,C
30.882353,C
15.384615,B
14.814815,B
-3.3898306,D
20.689655,B
17.628706,B
17.973879,B
-1.3888888,D
22.307692,C
6.451613,A
13.376987,B
18.69773,B
8.130081,A
-14.285714,D
18.701298,B
12.790698,B
17.546968,B
17.391304,B
9.803922,A
19.254658,B
2.5641026,A
25.789474,C
13.529411,B
16.719242,B
4.5454545,A
23.255814,C
29.268293,C
14.613526,B
5.882353,A
21.830986,B
22.011385,B
38.235294,E
16.52174,B
10.066477,A
-10.526316,D
-4.137931,D
9.65435,A
8.278867,A
-7.142857,D
15.473736,B
18.591549,B
10.638298,A
23.577236,C
52.272728,E
20.0,B
17.582418,B
15.925926,B
13.461538,B
25.362318,C
15.436241,B
16.41791,B
15.957447,B
20.8577,B
19.565218,B
28.571428,C
11.510728,A
12.244898,A
-2.2222223,D
5.6603775,A
13.912231,B
23.943663,C
13.035152,B
45.238094,E
6.203474,A
14.138205,B
17.741936,B
17.567568,B
9.601873,A
13.868613,B
11.564626,A
14.714715,B
22.857143,C
11.986301,A
20.253164,B
3.9215686,A
3.3333333,A
9.174312,A
35.08772,C
17.932316,B
-5.882353,D
12.727273,B
25.789474,C
25.139666,C
-2.5641026,D
16.666666,B
17.741936,B
10.0,A
23.4375,C
14.268121,B
31.386862,C
17.460318,B
13.819014,B
18.07953,B
52.38095,E
18.548388,B
25.423729,C
9.668509,A
18.644068,B
52.727272,E
27.272728,C
10.471204,A
29.032259,C
23.255814,C
32.484077,C
26.470589,C
27.5,C
27.631578,C
14.545455,B
21.607378,B
15.789474,B
12.5,A
-2.5,D
31.707317,C
24.358974,C
15.151515,B
31.428572,C
11.4754095,A
9.689922,A
38.01653,E
5.714286,A
28.571428,C
16.94291,B
11.764706,A
3.7974684,A
14.285714,B
34.848484,C
28.571428,C
20.0,B
16.393442,B
9.67742,A
2.7777777,A
9.090909,A
28.767124,C
17.817371,B
29.411764,C
3.030303,A
20.512821,B
12.35955,A
28.787878,C
8.629441,A
5.714286,A
3.030303,A
17.298937,B
9.7472925,A
14.678899,B
14.587738,B
11.538462,A
11.852704,A
10.638298,A
10.769231,A
25.806452,C
18.461538,B
12.698413,B
23.809525,C
13.114754,B
5.936073,A
1.3888888,D
17.142857,B
21.680218,B
28.86598,C
8.0,A
25.373135,C
25.510204,C
3.2258065,A
11.2,A
7.8014183,A
8.490566,A
27.272728,C
17.857143,B
3.0612245,A
24.590164,C
18.867924,B
26.415094,C
27.118645,C
27.5,C
-24.489796,D
25.675676,C
30.434782,C
7.894737,A
18.291348,B
6.1320753,A
22.44898,C
1.8348624,A
29.813665,C
9.615385,A
31.178707,C
37.5,E
26.666666,C
12.5,A
15.005446,B
15.384615,B
25.093168,C
22.807018,C
15.389972,B
13.888889,B
17.922077,B
17.142857,B
5.3846154,A
18.371607,B
4.7244096,A
0.0,D
11.111111,A
-5.5555553,D
24.663677,C
13.874733,B
41.666668,E
21.428572,B
11.827957,A
20.512821,B
18.660288,B
41.860466,E
22.5,C
4.1666665,A
27.272728,C
17.79661,B
6.25,A
17.337461,B
-3.7453184,D
25.213675,C
18.965517,B
20.754717,B
16.666666,B
19.298246,B
17.708334,B
18.60465,B
-17.36111,D
0.0,D
20.967741,B
26.48515,C
18.518518,B
41.463413,E
-3.5714285,D
30.0,C
9.375,A
5.6603775,A
25.0,C
2.2727273,A
10.993657,A
8.185054,A
14.285714,B
11.864407,A
12.5,A
24.80315,C
27.777779,C
15.656566,B
22.784811,C
33.027523,C
10.11236,A
15.151515,B
-1.4084507,D
17.472698,B
3.1746032,A
2.8846154,A
9.090909,A
19.08397,B
12.604889,A
13.753213,B
20.171675,B
13.010453,B
22.463768,C
18.83117,B
11.016949,A
15.942029,B
14.859438,B
5.882353,A
6.967985,A
15.084227,B
10.981536,A
26.760563,C
-2.3255813,D
20.090805,B
13.671599,B
49.056602,E
2.8169014,A
7.6923075,A
8.227848,A
38.356163,E
21.666666,B
24.705883,C
15.894955,B
27.272728,C
0.0,D
1.25,D
11.428572,A
9.375,A
17.605635,B
2.3255813,A
-20.0,D
58.666668,E
8.653846,A
12.27758,A
-9.803922,D
20.77922,B
3.125,A
10.6508875,A
-6.060606,D
10.88,A
12.350597,A
12.4203825,A
-3.0769231,D
14.543631,B
18.581081,B
37.5,E
25.641026,C
15.942029,B
20.647774,B
25.0,C
13.98374,B
15.742397,B
23.404255,C
20.0,B
13.440881,B
17.34694,B
13.840831,B
2.3809524,A
11.627907,A
12.472487,A
19.512196,B
-2.2727273,D
20.513803,B
-20.0,D
32.446808,C
26.734348,C
16.08605,B
27.272728,C
17.58193,B
21.95122,B
24.761906,C
9.090909,A
10.638298,A
1.8181819,A
16.450777,B
20.0,B
21.159874,B
-6.451613,D
19.512196,B
14.285714,B
23.170732,C
15.625,B
20.571428,B
36.585365,C
4.347826,A
6.122449,A
2.7777777,A
38.095238,E
9.291748,A
15.625,B
15.789474,B
20.231215,B
5.0,A
0.0,D
12.450593,A
46.875,E
11.111111,A
38.70968,E
14.348302,B
9.296482,A
7.185311,A
12.244898,A
13.235294,B
13.7404585,B
18.867924,B
5.882353,A
20.930233,B
55.31915,E
12.903226,B
10.116732,A
4.109589,A
14.754098,B
11.25,A
16.748768,B
9.061489,A
16.523365,B
17.060368,B
8.1081085,A
5.1282053,A
10.416667,A
10.810811,A
13.541667,B
15.686275,B
36.50794,C
21.287128,B
